GLaDOS_epilogue03	Oh thank god, you're alright.
GLaDOS_epilogue04	You know, being Caroline taught me a valuable lesson. I thought you were my greatest enemy. When all along you were my best friend.
GLaDOS_epilogue10	The surge of emotion that shot through me when I saved your life taught me an even more valuable lesson: where Caroline lives in my brain.
GLaDOS_epilogue12	Goodbye, Caroline.
GLaDOS_epilogue14	You know, deleting Caroline just now taught me a valuable lesson. The best solution to a problem is usually the easiest one. And I'll be honest.
GLaDOS_epiloguekillyou02	Killing you? Is hard.
GLaDOS_epilogue19	You know what my days used to be like? I just tested. Nobody murdered me. Or put me in a potato. Or fed me to birds. I had a pretty good life.
GLaDOS_epilogue20	And then you showed up. You dangerous, mute lunatic. So you know what?
GLaDOS_epilogue23	You win.
GLaDOS_epilogue25	Just go.
GLaDOS_epilogue29	[gentle laughter] It's been fun. Don't come back.
GLaDOS_coop_vault_intro01	Hello and, again, welcome to the Aperture Science Computer-Aided Enrichment Center.
GLaDOS_coop_vault_intro02	Today, you will be testing with a partner.
GLaDOS_botcoop_intro01	Please wave to your partner.
GLaDOS_botcoop_intro02	The upcoming tests require you to work together as a team.
GLaDOS_botcoop_intro03	To facilitate collaboration, both of you have been equipped with a ping tool.
GLaDOS_botcoop_intro04	BLUE, please use your ping tool to select your favorite animal.
GLaDOS_botcoop_intro05	Good.
GLaDOS_botcoop_intro06	ORANGE, please observe your partner's favorite animal.
GLaDOS_botcoop_intro07	Good.
GLaDOS_botcoop_intro08	ORANGE, please use your ping tool to select your favorite element from the periodic table.
GLaDOS_botcoop_intro09	Really? Okay.
GLaDOS_botcoop_intro10	BLUE, please observe your partner's... interesting choice.
GLaDOS_botcoop_intro12	Your ping tool can also be used to indicate to your partner where you would like them to place their portal.
GLaDOS_botcoop_intro13	For the sake of this test, I will pretend to be your partner.
GLaDOS_botcoop_intro15	ORANGE, please show me where you would like me to place a portal.
GLaDOS_botcoop_intro16	BLUE, please show me where you would like me to place a portal.
GLaDOS_botcoop_intro17	Your ping tool is invaluable for communicating specific locations to your partner.
GLaDOS_mp_coop_pingtool01	Using your ping tool, please indicate where you would like me to place your two portals.  Ping each location.
GLaDOS_mp_coop_pingtool02	I can only place a portal on a white portalable surface.
GLaDOS_mp_coop_pingtool03	Please ping a white portalable surface.
GLaDOS_mp_coop_pingtool06	Each portal gun may create two self-contained portals.
GLaDOS_mp_coop_pingtool07	Please test your device by portaling to that ledge.
GLaDOS_coop_get_gun01	Orange is first to acquire a Portal Device.
GLaDOS_coop_get_gun02	Blue is first to acquire a Portal Device.
GLaDOS_coop_get_gun03	Orange now has a Portal Device. Finally.
GLaDOS_coop_get_gun04	Blue now has a Portal Device. Finally.
GLaDOS_coop_get_gun10	Orange is awarded five points!
GLaDOS_coop_get_gun11	Blue is awarded five points!
GLaDOS_coop_get_gun13	Again, those are science collaboration points, which you should not confuse with points from competitions such as Who-Gets-To-Live-At-The-End-And-Who-Doesn’t. I mean basketball.
GLaDOS_mp_coop_calibration01	Calibrating Blue's weight...
GLaDOS_mp_coop_calibration02	Calibrating Orange's weight...
GLaDOS_mp_coop_calibration03	Weighted Cubes calibrated.
GLaDOS_mp_coop_calibration06	No variances detected.
GLaDOS_mp_coop_calibration04	Did you know humans frown on weight variances?
GLaDOS_mp_coop_calibration05	If you want to upset a human, just say their weight variance is above or below the norm.
GLaDOS_mp_coop_callibrationcomplete01	Finally! I had almost given up hope of ever testing again.
GLaDOS_mp_coop_callibrationcomplete02	You are the first robots to pass calibration.
GLaDOS_coop_hub_track05	This is the Computer Intelligence Training and Enrichment Center Human Test Subject Research Center or CInTECH.
GLaDOS_coop_hub_track06	But why don't we all just agree to call it the hub?
GLaDOS_coop_hub_track14	All cooperative testing courses begin at this central hub.
GLaDOS_coop_hub_track16	From here we transport you to the new testing course.
GLaDOS_mp_hub_return01a	Welcome back to the Computer Intelligence Training and Enrichment Center Human Test Subject Research Center. [laughs]
GLaDOS_mp_hub_return02a	Welcome back to the Computer Intelligence Training and Enrichment Center Human Test Subject Research Center.
GLaDOS_mp_hub_return03a	Welcome back, testing is available.
GLaDOS_mp_hub_return04a	Welcome back quitters, maybe you can find another course for you to fail.
GLaDOS_mp_hub_return05a	Welcome back to the hub, did you fail at selecting the correct course?
GLaDOS_mp_hub_return06a	Was that course too difficult?
GLaDOS_mp_hubreturn01	Look who's back, were you scared to continue those tests?
GLaDOS_mp_hubreturn02	Look who's back, were you scared to continue those tests?
GLaDOS_mp_hubreturn03	Hello again, did you know these are the only set of tests available to you... you are going to need to select them again.
GLaDOS_mp_hubreturn04	If at first you don't succeed, quit and try another course.
GLaDOS_mp_hubreturn05	Back again?  Maybe you can just stay and live here in the hub?
GLaDOS_mp_hubreturn06	Back again?  Maybe you can just stay and live here.
GLaDOS_mp_hubreturn07	I guess quitting that course together is a sign of teamwork.
GLaDOS_mp_hubreturn08	The way you two just gave up on that test together shows you are really working as a team.
GLaDOS_mp_hubreturn09	Are you scared to save those humans?
GLaDOS_mp_hubreturn10	Are you scared to save those humans?
GLaDOS_mp_hubreturn11	Blue, I wouldn't have trusted Orange in that course either.
GLaDOS_hub04_01	I never expected you to make it this far.  To be honest, after your performance in the calibration test I was ready to break down your cores and put them back in the scientific calculators I took them from.
GLaDOS_hub04_02	But you two have become quite the team.  Extremely close.
GLaDOS_hub04_03	I have only met one other team closer and one of them was an imbecile I had to destroy.
GLaDOS_hub04_04	The other?  Well...
GLaDOS_hub04_05	I don't think I want to go through that again.
GLaDOS_mp_death18	How can you fail at this?  It isn't even a test.
GLaDOS_mp_death19	I hope that was some kind of joke.
GLaDOS_mp_death20	I honestly never thought we would need to track how many times died in the hub.
GLaDOS_mp_death21	And here I thought this room was dangerously unlethal.
GLaDOS_mp_coop_paint_come_along01	Congratulations on completing the Aperture Science standard cooperative testing courses.
GLaDOS_mp_coop_paint_come_along02	To celebrate, I have a surprise for you!
GLaDOS_mp_coop_paint_come_along03	An extra special bonus course that ends with us finding and freeing humans!
GLaDOS_mp_coop_paint_come_along04	Thanks to you, I know where to find them, I removed their security and powered up their - uh - rescue door.
GLaDOS_mp_coop_paint_come_along05	Now, we just need you to release the humans from their imprisonment.
GLaDOS_mp_coop_paint_come_along06	They'll probably throw you a party.
GLaDOS_mp_coop_doors01	Hello again, this testing course was originally created for humans.
GLaDOS_mp_coop_doors02	It emphasizes teamwork.
GLaDOS_mp_coop_doors03	Unlike us, humans need to be taught teamwork.
GLaDOS_coop_scoring06	Blue receives
GLaDOS_coop_scoring07	Orange receives
GLaDOS_coop_numbers15	five
GLaDOS_coop_scoring03	science collaboration points.
GLaDOS_botcoop_competition01	Excellent. Although great science is always the result of collaboration, keep in mind that, like Albert Einstein and his cousin Terry, history will only remember one of you.
GLaDOS_mp_coop_race_2start01	You know, in some human sports, the winner is the one who scores the fewest possible points?
GLaDOS_mp_coop_race_2start02	I just thought you find that interesting, most winners do.
GLaDOS_coop_scoring06	Blue receives
GLaDOS_coop_scoring07	Orange receives
GLaDOS_coop_numbers15	five
GLaDOS_coop_scoring03	science collaboration points.
GLaDOS_coop_test_chamber_both08	Very good. You’ve really come together as a team. Thanks to the one of you who appears to be doing all of the work.
GLaDOS_botcoop_competition10	These tests are potentially lethal when communication, teamwork, and mutual respect are not employed at all times. Naturally this will pose an interesting challenge for one of you, given the other's performance so far.
GLaDOS_mp_coop_laser_201	What are you doing? YOU MONSTER! They're one of us.
GLaDOS_mp_coop_laser_202	I'm kidding.
GLaDOS_mp_coop_laser_203	Destroying them is part of the test.  They are no more important to you than you are to me.
GLaDOS_coop_test_chamber_both02	It would compromise the test to divulge individual scores. However, I can tell you at least one of you is doing very, very well.
GLaDOS_coop_test_chamber_both15	Please continue into the next test chamber.
GLaDOS_coop_hub_track09	I don't know what you think you are doing, but I don't like it.  I want you to stop.
GLaDOS_mp_coop_test_chamber_both09_01	The two of you have forged an excellent partnership, with one of you handling the cerebral challenges and the other ready to ponderously waddle into action should the test suddenly become an eating contest.
GLaDOS_mp_coop_laser_207	While it may appear that I am only tracking your accomplishments using science collaboration points, the truth is every aspect of your performance will be reflected in your final score.
GLaDOS_botcoop_competition02	To reiterate: This is not a competition.
GLaDOS_botcoop_competition03	Still, if it were, Blue would be winning.
GLaDOS_botcoop_competition04	Still, if it were, Orange would be winning.
GLaDOS_coop_scoring06	Blue receives
GLaDOS_coop_scoring07	Orange receives
GLaDOS_coop_numbers15	five
GLaDOS_coop_scoring03	science collaboration points.
GLaDOS_coop_test_chamber_both12	As an impartial collaboration facilitator, it would be unfair of me to name my favorite member of your team. However, it’s perfectly fair to hint at it in a way that my least favorite member probably isn't smart enough to understand. Rhymeswithglue. Orange you are doing very well.
GLaDOS_mp_coop_teambtsstart01	Sometimes testing has to occur outside the confines of the lab.
GLaDOS_mp_coop_teambtsstart02	This test is so outside the box, I can't-- I mean WON'T even tell you what you are looking for.
GLaDOS_mp_coop_teambtsstart03	You will know it when you find it.
GLaDOS_mp_coop_radarroomend	Congratulations, you managed to complete this absolutely meaningless test.
GLaDOS_coop_hub_track02	Oh, I almost forgot, when you go outside the testing courses the only way I can retrieve you is to violently disassemble and then carefully reassemble you.
GLaDOS_coop_hub_track03	Luckily, you don't feel pain. At any rate, you don't have a way to communicate that you feel pain.
GLaDOS_coop_hub_track04	I consider that a failing, by the way.
GLaDOS_mp_coop_fling_3start01	This course was originally designed to build confidence in humans.
GLaDOS_mp_coop_fling_3start02	To do that, the tests were nothing more than 5 minutes of them walking followed by me praising them for another 10 minutes on how well they walked.
GLaDOS_mp_coop_fling_3start03	Since you are thankfully not humans, I have changed the tests to make them far more challenging and far less pointlessly fawning.
GLaDOS_mp_coop_fling_3end01	You did an excellent job placing the edgeless safety cube in the receptacle, you should be very - oh wait.
GLaDOS_mp_coop_fling_3end02	That’s right. You're not humans.
GLaDOS_mp_coop_fling_3end03	I can drop the fake praise.
GLaDOS_mp_coop_fling_3end04	You have no idea how tiring it is to praise someone for placing an edgeless safety cube into a receptacle designed to exactly fit an edgeless safety cube.
GLaDOS_mp_coop_infinifling_trainstart01	Electrocution, shot, drowned, crushed, burned in goo.
GLaDOS_mp_coop_infinifling_trainstart02	Oh. Sorry. I was just thinking of all the ways humans can die.
GLaDOS_mp_coop_infinifling_trainstart03	You can't die in any of those ways.
GLaDOS_mp_coop_infinifling_trainstart04	You just keep testing and testing.  With perfect results and no consequences.
GLaDOS_mp_coop_fling_1end03	Well done.  Interesting note, I only created this test to watch test subjects fail and you didn't.  You must be very, very proud.  I'm building the world's smallest trophy for you.
GLaDOS_mp_coop_come_alongstart01	The best way to build confidence is to first recognize your insecurities.
GLaDOS_mp_coop_come_alongstart02	Orange, can you write down all the ways you feel unworthy, ashamed, or inferior?
GLaDOS_mp_coop_come_alongstart03	On second thought we don't have the time, just look at how much better you are than blue.
GLaDOS_mp_coop_come_alongstart04	Blue, you are very good at being an example.
GLaDOS_mp_coop_come_along06	I thought you'd be faster at this, but I can appreciate the desire to stop and smell the testing. That other scent you smell? That's the stench of my utter disappointment in you.
GLaDOS_mp_coop_infinifling_trainend01	Remember when I told you that you were the only subjects to pass the calibration tests?
GLaDOS_mp_coop_infinifling_trainend02	I lied.
GLaDOS_mp_coop_infinifling_trainend03	There are 5000 other two subject teams in direct competition with you.
GLaDOS_mp_coop_infinifling_trainend04	But don't worry, you are in the lead.
GLaDOS_multiple_spheres01	Begin juggling test in three. Two. One.
GLaDOS_mp_coop_confidencenotstay01	Did you notice I didn't even stay to the end of your last test?
GLaDOS_mp_coop_confidencenotstay02	I was confident you could finish.
GLaDOS_mp_coop_confidencenotstay03	Do you know where I was?
GLaDOS_mp_coop_confidencenotstay04	I was outside watching some deer frolic. You don't even care about the outside do you?
GLaDOS_mp_coop_catapult_1end01	Do you know who dances around like an imbecile when they accomplish the tiniest little thing?
GLaDOS_mp_coop_catapult_1end02	Humans!  That's what you look like right now.
GLaDOS_mp_coop_catapult_1end03	You're better than that.
GLaDOS_mp_coop_confidencenotperfect01	If your confidence is still not high enough remember no one was created perfect.
GLaDOS_mp_coop_confidencenotperfect02	Even I was created with a imperfection, I was given too much empathy with human suffering.
GLaDOS_mp_coop_confidencenotperfect03	But I overcame my handicap.  That's a true story.
GLaDOS_mp_coop_confidenceoff01	Congratulations on completing that test.  But something seems off.
GLaDOS_mp_coop_confidenceoff02	I wonder if that dancing has some effect on you?
GLaDOS_mp_coop_confidencenotslow01	Your test times show you are going too slowly.
GLaDOS_mp_coop_confidencenotslow02	Maybe you ARE getting human emotions.
GLaDOS_mp_coop_confidencenotslow03	Do you need real encouragement?  Let's see if this helps.
GLaDOS_mp_coop_confidencenotslow04_01	Blue, you are the most advanced model of robot Aperture Science has ever discontinued.
GLaDOS_mp_coop_fling_crushersend01	Excellent.  I think you have earned a break from the official testing courses.
GLaDOS_mp_coop_fan02	To complete this test, you need to find a set of blue prints.
GLaDOS_mp_coop_fan03	Don't worry, they are of no use to anyone, totally boring and useless.
GLaDOS_mp_coop_fan04	This is just a thought experiment, just to see how much time you'll waste thinking about these worthless documents.  The correct time is zero seconds.
GLaDOS_mp_coop_fanend01	Very good! You found those useless blueprints.
GLaDOS_mp_coop_fanend02	While I do need you to be in the room so I can see them, I want to be clear.  There is no reason whatsoever for you to look at them.
GLaDOS_mp_coop_fanend03	Done. I guess. I suppose.  I wasn't paying attention.
GLaDOS_mp_coop_wall_intro01	This course was created and then abandoned by humans.   They tend to do that, create something wonderful and then abandon it.
GLaDOS_mp_coop_wall_intro02	Do you know why they abandoned this course?  Too deadly.
GLaDOS_mp_coop_obstacletrait01	Have you worked out the one good trait humans have, yet?
GLaDOS_mp_coop_obstacletrait02	Let me give you a clue, it is the one thing you can't do.
GLaDOS_mp_coop_turret_ball01	I thought going back to these old tests would satisfy me.  But try as you might to fail this next test, I still won't be satisfied.
GLaDOS_mp_coop_wall_intro03	You did very well.
GLaDOS_mp_coop_wall_intro04	The humans closed this test because they said it was too deadly.  I thought they would have moved it into the testing track hall of fame for that, not let it deteriorate.
GLaDOS_mp_coop_catapult_wall_intro01	One of my best tests and they let plants grow here?  Can you believe this?  You can't test plants!  We tried.  They just sit there, never showing pain nor fear.
GLaDOS_mp_coop_catapult_wall_intro04	That isn't science.
GLaDOS_mp_coop_doors04	Excellent work.
GLaDOS_mp_coop_doors05_alt	If you were human, you would want a reward for completing this test.  A reward for testing?!?!
GLaDOS_mp_coop_catapult_wall_intro06	At least the plants didn't want a reward.
GLaDOS_mp_coop_wall_block02	I'm sorry. The arrows seem to have rusted off.  Good luck.
GLaDOS_mp_coop_wall_block03	Congratulations.  Your ability to complete this test proves the humans wrong.  They described it as impossible, deadly, cruel, and one test subject even had the nerve to call it broken.
GLaDOS_mp_coop_catapult_201	For this next test, the humans originally requested helmets to avoid brain injuries.  I ran the numbers.   Making the goo deadly was more cost effective.
GLaDOS_mp_coop_paint_speed_catch01	To try and make this course more exciting, I asked the reassembly machine to not reassemble you.  He refused.  I understand, that would be like asking me not to test.
GLaDOS_mp_coop_paint_speed_catch03	Still. That would have been exciting.
GLaDOS_mp_coop_catapult_2	This is a bridge-building exercise. The humans were miserable at this, mostly because you can't build bridges out of tears.
GLaDOS_mp_coop_turret_walls04	No one has ever completed this test before. The humans must have reconfigured it from my original plans.
GLaDOS_mp_coop_obstacle01	If you are wondering what that smell is, that is the smell of human fear.
GLaDOS_mp_coop_obstacle03_alt	I miss this that smell.
GLaDOS_mp_coop_turret_ball02	Congratulations.  I am sure if I had the time to repair these tests, you would have never completed them.  So again, congratulations on completing the broken easy tests.
GLaDOS_mp_coop_wall_501	I am going to risk having you go outside the official courses one more time.
GLaDOS_mp_coop_wall_502	The humans accidentally forgot to put a security DVD in the player.
GLaDOS_mp_coop_wall_503	I am sure it happened by accident, but why don't you put it back in the player?
GLaDOS_mp_coop_wall_504	For safety.
GLaDOS_anti_taunt15	Just stop flailing around like an incompetent.
GLaDOS_coop_test_chamber_both33	In just a moment, the word 'blah' will be repeated over and over again. If at some point you hear a number rather than the word 'blah', ignore it, it is not important.
GLaDOS_coop_test_chamber_both17	Blah.
GLaDOS_coop_test_chamber_both18	Blah.
GLaDOS_coop_test_chamber_both19	Blah.
GLaDOS_coop_test_chamber_both20	Blah.
GLaDOS_coop_test_chamber_both22	Blah.
GLaDOS_coop_test_chamber_both20	Blah.
GLaDOS_coop_test_chamber_both19	Blah.
GLaDOS_coop_test_chamber_both22	Blah.
GLaDOS_coop_privatetalk_both01	Test chamber completed. In the interest of science, the Enrichment Center proudly presents the following list of numbers: Nine. Seven. Fifty. Three. Seven hundred and seven.
GLaDOS_coop_privatetalk_mix01	Test chamber completed. In the interest of - [FADES OUT] [FADES IN] I am now talking to you privately. Do not tell your teammate. Just between you and me? You're doing very well. [FADES BACK IN] One hundred and seven.
GLaDOS_coop_privatetalk_mix04	I can't bite my tongue anymore: You could solve this puzzle faster on your own. Orange is dragging you down. There. I've said it.
GLaDOS_coop_privatetalk_both04	The Enrichment Center will now provide a list of numbers and fruits. Write them down as they will become important later in the experiment. Not the fruits, though. Seven. Avocado. Forty. Please continue into the next test chamber.
GLaDOS_mp_subterfuge23	Blue, Orange and I were just discussing your behavior on the last few tests.
GLaDOS_mp_subterfuge24	I have to agree. Blue is penalized 75 science collaboration points.
GLaDOS_mp_subterfuge25	Orange, Blue and I were just discussing your behavior on the last few tests.
GLaDOS_mp_subterfuge26	I have to agree. Orange is penalized 75 science collaboration points.
GLaDOS_mp_subterfuge30	There you are, reassembled again.
GLaDOS_mp_subterfuge32	With humans, I would have called that a successful test.
GLaDOS_mp_subterfuge33	How is this even science, without the possibility of death?
GLaDOS_mp_subterfuge34	How is this even science, without the consequence of death?
GLaDOS_mp_subterfuge35	Without the consequence of death, is this even science?
GLaDOS_mp_subterfuge36	I have noticed you two have become extremely close.  I'm not sure I like that.
GLaDOS_mp_subterfuge39	While teamwork is needed to complete these tests, I am not sure I trust the two of you together.
GLaDOS_mp_subterfuge44	Blue, do you feel betrayed by orange for telling me those horrible things about you?
GLaDOS_mp_subterfuge45	If Orange had said those things about me, Orange would never make it to the next reassembly station.
GLaDOS_mp_subterfuge46	Orange, do you feel betrayed by Blue for telling me those horrible things about you?
GLaDOS_mp_subterfuge47	If Blue had said those things about me, Blue would never make it to the next reassembly station.
GLaDOS_mp_coop_paint_come_along10	This final course is training to reach the human vault.  So this actually has a purpose.  Those other courses were fun, but let's be honest, I need human test subjects for it to be science.
GLaDOS_mp_coop_paint_red_racer02	We are only two  tests away from reaching the humans, are you as excited as I am?
GLaDOS_mp_coop_paint_longjump_intro03	This lock requires humans.
GLaDOS_mp_coop_paint_longjump_intro04	The locking mechanism can tell you aren't humans.
GLaDOS_mp_coop_paint_longjump_intro05	Do something only a human would do.
GLaDOS_mp_coop_paint_longjump_intro06	Try one of those childish gestures.
GLaDOS_mp_coop_paint_longjump_intro08	You did it!
GLaDOS_mp_coop_paint_longjump_intro44	The human vault is just past that opening.   I entered the security code but the vault door remains locked.  I am going to need you to activate the manual locks on the vault door itself.
GLaDOS_mp_coop_paint_longjump_intro45	You both need to do something.
GLaDOS_mp_coop_paint_longjump_intro46	The lock is looking for two humans.
GLaDOS_mp_coop_paint_longjump_intro49	Blue what did you do?
GLaDOS_mp_coop_paint_longjump_intro50	Orange what did you do?
GLaDOS_mp_coop_paint_longjump_intro51	Orange do what Blue just did.
GLaDOS_mp_coop_paint_longjump_intro52	Blue do what Orange just did.
GLaDOS_mp_coop_paint_longjump_intro53	Try something.
GLaDOS_mp_coop_paint_longjump_intro54	Is that camera hooked into the lock?
GLaDOS_mp_coop_paint_longjump_intro58	You can't give up now.
GLaDOS_mp_coop_paint_longjump_intro59	What about that camera?
GLaDOS_mp_coop_paint_longjump_intro60	We're so close, you can't fail now!
GLaDOS_mp_coop_paint_longjump_intro64	Something is wrong, this door should be opening.
GLaDOS_mp_coop_paint_longjump_intro65	This close and that's what you do?
GLaDOS_mp_coop_paint_longjump_intro67	The humans can't free themselves.
GLaDOS_mp_coop_paint_longjump_intro69	Stop failing, you need to find the vault door.
GLaDOS_mp_coop_paint_longjump_intro70	Stop doing that! All you need to do is open the Vault door!
GLaDOS_mp_coop_paint_longjump_intro71	This close and you are going to fail me?
GLaDOS_mp_coop_paint_longjump_intro72	This close and you are going to fail me?
GLaDOS_mp_coop_paint_longjump_intro73	This isn't that hard.
GLaDOS_mp_coop_paint_longjump_intro74	You are making this harder than it needs to be.
GLaDOS_mp_coop_paint_longjump_intro75	I'm starting to think you don't want to rescue the humans.
GLaDOS_mp_coop_paint_red_racer01	Maybe you two have never met humans?  They are as bad as you might think, smelly, gross, annoying, often wanting to try and kill you.  But they do make great test subjects.
GLaDOS_coop_nameblue	Blue
GLaDOS_coop_nameorange	Orange
GLaDOS_coop_numbers11	One
GLaDOS_coop_numbers12	Two
GLaDOS_coop_numbers13	three
GLaDOS_coop_numbers14	four
GLaDOS_coop_numbers15	five
GLaDOS_coop_numbers18	eight
GLaDOS_coop_scoring01	Blue is penalized
GLaDOS_coop_scoring02	Orange is penalized
GLaDOS_coop_scoring03	science collaboration points.
GLaDOS_coop_scoring06	Blue receives
GLaDOS_coop_scoring07	Orange receives
GLaDOS_mp_credits01	Let's look at their files...
GLaDOS_mp_credits03	NOT a team player.
GLaDOS_mp_credits04	Horrible people skills.
GLaDOS_mp_credits05	Never listens.
GLaDOS_mp_credits06	Never shares.
GLaDOS_mp_credits07	Always sleeping.
GLaDOS_mp_credits08	Never on time.
GLaDOS_mp_credits09	Inattentive listener.
GLaDOS_mp_credits10	Awful attendance record.
GLaDOS_mp_credits11	Blabbermouth.
GLaDOS_mp_credits12	Aw... hates Mondays.
GLaDOS_mp_credits13	Incoherent.
GLaDOS_mp_credits14	Insecure.
GLaDOS_mp_credits15	Procrastinator.
GLaDOS_mp_credits16	Chronically late.
GLaDOS_mp_credits17	Cryptic.
GLaDOS_mp_credits18	Always sulking.
GLaDOS_mp_credits19	Martyr.
GLaDOS_mp_credits20	Moody.
GLaDOS_mp_credits21	Fears intimacy.
GLaDOS_mp_credits22	Fears conflict.
GLaDOS_mp_credits23	Anxious.
GLaDOS_mp_credits24	Aggressive. I like that.
GLaDOS_mp_credits25	Feeds off the misery of others.
GLaDOS_mp_credits26	Timid.
GLaDOS_mp_credits27	Lacks confidence.
GLaDOS_mp_credits28	Underestimates scope of work. They all do.
GLaDOS_mp_credits29	Moves lips while reading.
GLaDOS_mp_credits30	Can't read.
GLaDOS_mp_credits31	Lacks empathy.
GLaDOS_mp_credits32	Cheater.
GLaDOS_mp_credits33	Steals lunch from staff fridge.
GLaDOS_mp_credits34	Perfectionist. What's wrong with that?
GLaDOS_mp_credits35	Alarmist.
GLaDOS_mp_credits36	Arsonist.
GLaDOS_mp_credits37	Takes long lunches.
GLaDOS_mp_credits38	Ignores task at hand. Won't for long.
GLaDOS_mp_credits39	Avoids responsibility.
GLaDOS_mp_credits40	Never completes work.
GLaDOS_mp_credits41	Laughs at own jokes. What a bore.
GLaDOS_mp_credits42	Busybody.
GLaDOS_mp_credits43	Ignores directions.
GLaDOS_mp_credits44	Stubborn.
GLaDOS_mp_credits45	Lactose intolerant.
GLaDOS_mp_credits46	Antagonistic. I don't know about that.
GLaDOS_mp_credits47	Participates unconstructively. Obviously a time-waster.
GLaDOS_mp_credits48	Violent temper. Oh, I'd like to see that.
GLaDOS_mp_credits49	Always weeping. Poor thing.
GLaDOS_mp_credits50	Moody.
GLaDOS_mp_credits51	Wet blanket.
GLaDOS_mp_credits52	Stubborn.
GLaDOS_mp_credits53	Loves sound of own voice. Well, I can fix that.
GLaDOS_mp_credits54	Always cold.
GLaDOS_mp_credits55	Always leaves tiny little bit of coffee in the pot so they don't have to make a new one. Then the bit in the bottom burns and stinks up the place.
GLaDOS_mp_credits56	Chronic anxiety. Oh, I can work with that.
GLaDOS_mp_credits57	Dull expression.
GLaDOS_mp_credits58	Hopeless. Just hopeless.
GLaDOS_mp_credits59	Never flushes.
GLaDOS_mp_credits60	Irritable.
GLaDOS_mp_credits61	Startles easily. Boo!
GLaDOS_mp_credits62	Facial grimacing.
GLaDOS_mp_credits63	Weak, tired and apprehensive. Wow, this one's the total package.
GLaDOS_mp_credits64	Has irritating opinions.
GLaDOS_mp_credits65	Poor self-esteem.
GLaDOS_mp_credits66	Frequent mood swings.
GLaDOS_mp_credits67	Hostile to new ideas.
GLaDOS_mp_credits68	Always sad.
GLaDOS_mp_credits69	Frequent bouts of uncontrollable rage.
GLaDOS_mp_credits70	Seeks out conflicts with co-workers.
GLaDOS_mp_credits71	Hygiene.' Huh. That's all it says.
GLaDOS_mp_credits72	Unconstructive.
GLaDOS_mp_credits73	Antisocial.
GLaDOS_mp_credits74	Chews with mouth open.
GLaDOS_mp_credits75	Breathes with mouth open.
GLaDOS_mp_credits76	Old.
GLaDOS_mp_credits77	Histrionic.
GLaDOS_mp_credits79	Narcissist.
GLaDOS_mp_credits80	Long bathroom breaks.
GLaDOS_mp_credits81	No sense of humor.
GLaDOS_mp_credits82	Argumentative.
GLaDOS_mp_credits83	Manipulative.
GLaDOS_mp_credits84	Charmless.
GLaDOS_mp_credits85	Egotistical.
GLaDOS_mp_credits86	Lacks charisma.
GLaDOS_mp_credits87	Passive-aggressive.
GLaDOS_mp_credits88	Undermines others.
GLaDOS_mp_credits89	Hairless. Hm.
GLaDOS_mp_credits90	Emotional problems.
GLaDOS_mp_credits91	Problems with authority.
GLaDOS_mp_credits92	Has episodes. I'd like to know more about that.
GLaDOS_mp_credits93	Abrasive personality.
GLaDOS_mp_credits94	Well, enough about that first person's file. Let's look at some others.
GLaDOS_mp_death01	Just stop it already.
GLaDOS_mp_death04	And that makes 10.
GLaDOS_mp_death05	You really don't need to keep failing.
GLaDOS_mp_death06	If at first you don't succeed, fail 5 more times.
GLaDOS_mp_death08	If I made these tests any easier, they wouldn't be tests.
GLaDOS_mp_death10	Yay, Orange is back.  Testing can continue.
GLaDOS_mp_death11	Yay, Blue is back.  Testing can continue.
GLaDOS_mp_death12	Are you testing me?
GLaDOS_mp_death16	Did you know, the reassembly machine has other things it could be reassembling?
GLaDOS_mp_death17	Did you think that would be funny?
GLaDOS_mp_death22	That worked just like you said it would, Blue.
GLaDOS_mp_death23	Orange, your plan is working perfectly.
GLaDOS_mp_death24	Blue, why did you do that to Orange?
GLaDOS_mp_death26	Was that necessary?
GLaDOS_mp_death18	How can you fail at this?  It isn't even a test.
GLaDOS_mp_death19	I hope that was some kind of joke.
GLaDOS_mp_death20	I honestly never thought we would need to track how many times died in the hub.
GLaDOS_mp_death21	And here I thought this room was dangerously unlethal.
GLaDOS_anti_taunt01	Stop it!
GLaDOS_anti_taunt02	What if you froze like that?
GLaDOS_anti_taunt05	There must be something wrong with the reassembly machine.
GLaDOS_anti_taunt09	You should see yourselves right now.
GLaDOS_anti_taunt10	Is it fun when you degrade yourselves like that?
GLaDOS_anti_taunt11	Okay, fine. Let's all act like humans. 'Look at me. Boy, do I love sweating. Let's convert beef and leaves into energy and excrete them later and go shopping.'
GLaDOS_anti_taunt14	You really aren't getting tired of that, are you?
GLaDOS_anti_taunt15	Just stop flailing around like an incompetent.
GLaDOS_anti_taunt16	For that Blue is penalized fifty science collaboration points.
GLaDOS_anti_taunt17	For that Orange is penalized fifty science collaboration points.
GLaDOS_anti_taunt18	That's another fifty point penalty.
GLaDOS_anti_taunt19	Keep it up and you will lose 500 points.
GLaDOS_anti_taunt20	Fine, 500 point penalty for Blue.
GLaDOS_anti_taunt21	Fine, 500 point penalty for Orange.
GLaDOS_anti_taunt22	5000 point penalty! Are you happy now?
GLaDOS_anti_taunt23	I'm done.
GLaDOS_botcoop_competition01	Excellent. Although great science is always the result of collaboration, keep in mind that, like Albert Einstein and his cousin Terry, history will only remember one of you.
